timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,l7_protocol,packet_count,byte_count,packets_per_second,bytes_per_second,avg_packet_size,retransmission_count,retransmission_rate,consecutive_retrans,out_of_order_count,tcp_resets,zero_window_count,zero_window_duration,syn_count,syn_ack_count,syn_to_synack_ratio,fin_count,rst_count,psh_count,duplicate_acks,ttl_min,ttl_avg,ttl_stddev,payload_entropy,dns_failures,connection_state,connection_duration,handshake_latency,error_rate,half_open_connections,is_blocked_flow,inter_arrival_mean_ms,inter_arrival_std_ms,inter_arrival_jitter,latency_p50,latency_p95,latency_p99,tail_latency_ratio,tcp_window_min,tcp_window_avg,tcp_window_drops,connection_rate,connection_churn,abnormal_termination_ratio,cpu_usage_percent,process_cpu_top3,cpu_nr_periods,cpu_nr_throttled,cpu_throttled_time_ms,cpu_throttle_ratio,memory_usage_percent,memory_available_mb,swap_usage_percent,oom_kill_count,disk_read_mb,disk_write_mb,disk_avg_latency_us,disk_queue_depth,tcp_listen_overflows,tcp_listen_drops,process_exits,high_io_latency,cpu_contention,cpu_throttled,memory_critical,swap_active,disk_saturated,http_status_code,http_method,http_latency_ms,grpc_status_code,grpc_method,dns_response_code,dns_num_answers,dns_query_latency_ms,dns_query_latency_p95,kafka_api_key,kafka_error_code,l7_protocol_detected,namespace,pod_name,service_name,verdict,drop_reason,anomaly_label,anomaly_severity,remediation_action
1770047065,84aebd16,10.103.149.109,10.0.0.254,80,51422,6,0,2,453,0.4,90.6,226.5,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,2,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,1,0.012037984561175108,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,2.8,"kube-apiserver(87.6%),etcd(87.6%),python3(86.5%)",0,0,0.0,0.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,default,httpbin-755bfcfdf-s5d6k,,FORWARDED,,1,0,0
1770047065,c1d4a618,10.0.0.89,10.0.0.185,43646,80,6,0,1,52,0.2,10.4,52.0,0,0.0,0.0,0,0.0,0,0.0,9,0,9.0,1,0,0,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,1.8,0.2,0.0,5.4,python3(174.3%),0,0,0.0,0.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047065,c59313bb,10.96.0.1,10.0.0.97,443,48090,6,2,1,158,0.2,31.6,158.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,2.8,python3(89.2%),0,0,0.0,0.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047065,2be22f3f,10.0.0.143,10.0.0.97,40392,53,17,0,2,164,0.4,32.8,82.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,63.0,63.0,0.0,0.5,2.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.015402969438582659,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,5.6,python3(87.9%),1,1,168.47,1.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cilium-test-1,client-bdf694b4-z9gvn,,FORWARDED,,1,0,0
1770047065,bfffa3a9,10.96.0.10,10.0.0.143,53,40392,17,0,2,309,0.4,61.8,154.5,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.043836014810949564,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,5.4,python3(85.5%),0,0,0.0,0.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kube-system,coredns-66bc5c9577-fxqd5,,FORWARDED,,1,0,0
1770047065,e24525ce,10.102.214.146,10.0.0.143,80,51716,6,0,4,1901,0.8,380.2,475.25,0,0.0,0.0,1,0.0,0,0.0,0,1,0.0,1,0,1,0.0,63.0,63.0,0.0,0.75,0.0,CLOSING,5.0,0.0,0.25,0,0,33.02656799011553,54.90268539724567,1.6623793732875123,2.612232987303287,96.40562598360702,96.40562598360702,36.90544696900503,64.0,16338.0,1.0,0.0,0.2,0.0,2.7,python3(85.8%),0,0,0.0,0.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cilium-test-1,echo-server-6f59665f5f-8fth2,,FORWARDED,,1,0,0
1770047065,430a49da,10.0.0.89,10.0.0.185,47616,80,6,0,4,426,0.8,85.2,106.5,0,0.0,0.0,0,0.0,0,0.0,9,0,9.0,0,0,1,0.0,63.0,63.0,0.0,0.75,0.0,ESTABLISHED,5.0,3.1336e-05,0.0,1,0,0.6277756571459273,1.0119693482583725,1.6119920177521934,0.05577900446951389,1.7962119891308248,1.7962119891308248,32.20229558081388,63.0,16108.25,1.0,1.8,0.0,0.0,5.4,python3(173.6%),0,0,0.0,0.0,17.8,51553.63671875,0.0,0,6063.71923828125,94508.1416015625,3236.6639914261323,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,430a49da,10.0.0.89,10.0.0.185,47616,80,6,0,1,52,0.2,10.4,52.0,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,0,0.0,63.0,63.0,0.0,1.0,0.0,CLOSING,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,2.4,0.2,0.0,1.4,"dockerd(1.7%),kubelet(1.7%),kube-apiserver(1.7%)",97,97,27291.733,1.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,8b1b64e0,10.0.0.89,10.0.0.93,49922,4222,6,0,10,805,2.0,161.0,80.5,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,4,0.0,63.0,63.0,0.0,0.6,0.0,ESTABLISHED,5.0,2.3804e-05,0.0,1,0,0.04864222137257457,0.03598430259406688,0.7397750673935203,0.03962597111240029,0.12568396050482988,0.12568396050482988,3.171757233364034,63.0,6480.7,1.0,2.4,0.2,0.0,7.1,python3(82.6%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,eeaeea8b,10.0.0.89,10.0.0.185,43662,80,6,0,1,52,0.2,10.4,52.0,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,0,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,2.4,0.2,0.0,2.8,"sh(87.5%),python3(87.4%)",1,1,156.123,1.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,57f405fc,10.0.0.143,10.0.0.97,40322,53,17,0,2,164,0.4,32.8,82.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,63.0,63.0,0.0,0.5,2.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.01580303069204092,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,5.6,python3(88.2%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cilium-test-1,client-bdf694b4-z9gvn,,FORWARDED,,1,0,0
1770047070,a0fd69d1,10.96.0.10,10.0.0.143,53,40322,17,0,2,309,0.4,61.8,154.5,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.048779998905956745,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.8,python3(181.0%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kube-system,coredns-66bc5c9577-fxqd5,,FORWARDED,,1,0,0
1770047070,16f1f064,10.102.214.146,10.0.0.143,80,51732,6,0,4,1901,0.8,380.2,475.25,0,0.0,0.0,1,0.0,0,0.0,0,1,0.0,1,0,1,0.0,63.0,63.0,0.0,0.75,0.0,CLOSING,5.0,0.0,0.25,0,0,66.4411626639776,113.27945518273452,1.7049589537684482,2.0467810099944472,197.23986298777163,197.23986298777163,96.3658847842773,64.0,16338.0,1.0,0.0,0.2,0.0,8.3,idle,0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cilium-test-1,echo-server-6f59665f5f-8fth2,,FORWARDED,,1,0,0
1770047070,ff04a998,10.0.0.89,10.0.0.185,47620,80,6,0,4,426,0.8,85.2,106.5,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,0,0,1,0.0,63.0,63.0,0.0,0.75,0.0,ESTABLISHED,5.0,2.524e-05,0.0,1,0,0.5347066520092388,0.8716891032679268,1.6302192987359085,0.03765895962715149,1.5412209904752672,1.5412209904752672,40.925745313581956,63.0,16108.25,1.0,2.4,0.0,0.0,5.3,"python3(166.6%),sh(83.3%)",1,1,238.489,1.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,743243fc,10.0.0.89,10.0.0.93,49926,4222,6,0,11,857,2.2,171.4,77.9090909090909,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,5,0.0,63.0,63.0,0.0,0.6363636363636364,0.0,ESTABLISHED,5.0,3.799e-05,0.0,1,0,0.0829886004794389,0.08935571922063136,1.0767228113790155,0.06831996142864227,0.31239300733432174,0.31239300733432174,4.572499761443878,63.0,5897.272727272727,1.0,2.4,0.2,0.0,2.9,python3(90.9%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,3f874787,10.0.0.89,10.0.0.97,56734,8181,6,0,5,374,1.0,74.8,74.8,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,1,0.0,63.0,63.0,0.0,0.6,0.0,CLOSING,5.0,3.9121e-05,0.0,1,0,0.11304226063657552,0.05568348773354363,0.492590005012045,0.1468550181016326,0.16383698675781488,0.16383698675781488,1.115637646405993,63.0,12898.4,1.0,2.4,0.2,0.0,2.9,python3(89.8%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,9c93a1e3,10.0.0.89,10.0.0.247,42154,8081,6,0,7,474,1.4,94.8,67.71428571428571,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,1,0.0,63.0,63.0,0.0,0.42857142857142855,0.0,ESTABLISHED,5.0,3.2357e-05,0.0,1,0,0.059454498114064336,0.05459079625946662,0.9181945519871914,0.032356998417526484,0.15582703053951263,0.15582703053951263,4.815867916076771,63.0,9231.142857142857,1.0,2.4,0.2,0.0,2.9,python3(91.6%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,9399efed,10.0.0.89,10.0.0.97,36738,8080,6,0,6,427,1.2,85.4,71.16666666666667,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,1,0,1,0.0,63.0,63.0,0.0,0.5,0.0,ESTABLISHED,5.0,3.9963e-05,0.0,1,0,0.056340196169912815,0.03893287823879299,0.6910319964342652,0.03996299346908927,0.1228660112246871,0.1228660112246871,3.0744946901868593,63.0,10759.166666666666,1.0,2.4,0.2,0.0,8.3,python3(92.5%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047070,7b8d7be7,10.0.0.143,10.0.0.97,60539,53,17,0,2,164,0.4,32.8,82.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,63.0,63.0,0.0,0.5,2.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.014197954442352057,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,7.9,"etcd(83.9%),python3(82.3%)",1,1,155.982,1.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cilium-test-1,client-bdf694b4-z9gvn,,FORWARDED,,1,0,0
1770047070,2d8db295,10.96.0.10,10.0.0.143,53,60539,17,0,2,309,0.4,61.8,154.5,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,63.0,63.0,0.0,1.0,0.0,ESTABLISHED,5.0,0.0,0.0,0,0,0.03693497274070978,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,7.5,python3(79.1%),0,0,0.0,0.0,17.8,51577.0234375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,kube-system,coredns-66bc5c9577-fxqd5,,FORWARDED,,1,0,0
1770047070,29fd6ca4,10.102.214.146,10.0.0.143,80,51746,6,0,4,1901,0.8,380.2,475.25,0,0.0,0.0,1,0.0,0,0.0,0,1,0.0,1,0,1,0.0,63.0,63.0,0.0,0.75,0.0,CLOSING,5.0,0.0,0.25,0,0,0.8402163512073457,1.2809750573525887,1.5245776346912272,0.1371770049445331,2.3187670158222318,2.3187670158222318,16.90346728855769,64.0,16338.0,1.0,0.0,0.2,0.0,10.8,python3(89.2%),0,0,0.0,0.0,17.8,51576.77734375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,cilium-test-1,echo-server-6f59665f5f-8fth2,,FORWARDED,,1,0,0
1770047070,d79a6f9d,10.0.0.89,10.0.0.185,47630,80,6,0,4,426,0.8,85.2,106.5,0,0.0,0.0,0,0.0,0,0.0,12,0,12.0,0,0,1,0.0,63.0,63.0,0.0,0.75,0.0,ESTABLISHED,5.0,3.484e-05,0.0,1,0,0.6115830037742853,0.9786456131686229,1.6001844510541827,0.05836499622091651,1.7415439942851663,1.7415439942851663,29.8388436057337,63.0,16108.25,1.0,2.4,0.0,0.0,11.4,python3(180.1%),1,1,237.342,1.0,17.8,51576.77734375,0.0,0,6063.71923828125,94508.4970703125,3236.64493510123,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047075,ff04a998,10.0.0.89,10.0.0.185,47620,80,6,0,1,52,0.2,10.4,52.0,0,0.0,0.0,0,0.0,0,0.0,18,0,18.0,1,0,0,0.0,63.0,63.0,0.0,1.0,0.0,CLOSING,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,3.6,0.2,0.0,2.3,"sh(1.7%),kube-apiserver(1.5%),sh(1.5%)",96,96,24830.099,1.0,17.9,51475.60546875,0.0,0,6063.71923828125,94528.5439453125,3236.7853982914808,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
1770047075,d79a6f9d,10.0.0.89,10.0.0.185,47630,80,6,0,1,52,0.2,10.4,52.0,0,0.0,0.0,0,0.0,0,0.0,18,0,18.0,1,0,0,0.0,63.0,63.0,0.0,1.0,0.0,CLOSING,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,3.6,0.2,0.0,7.0,python3(165.6%),0,0,0.0,0.0,17.9,51475.60546875,0.0,0,6063.71923828125,94528.5439453125,3236.7853982914808,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FORWARDED,,1,0,0
